,a,n,x,y,z,label
7360,0.5,1,"(0.7617371804990958, -1.6499607037071993)",0,-1.6506837614564882,train
7361,0.5,1,"(-8.539923546486996, 0.9964642701613217)",1,0.00731980157724571,train
7362,0.5,1,"(-7.492698996783323, 0.7975956587084704)",0,0.78015778321666,train
7363,0.5,1,"(6.742025201212449, 0.063650134327524)",0,0.055642348944427766,train
7364,0.5,1,"(11.00642581932037, 0.20087340150960684)",0,0.2051865009314171,train
7365,0.5,1,"(4.192611274805412, -0.9463667612052079)",0,-0.9542835771072652,train
7366,0.5,1,"(3.24678686254631, -0.8436401008755096)",0,-0.8294209919674302,train
7367,0.5,1,"(11.597325426159896, -1.6351111276612336)",0,-1.6329605388705584,train
7368,0.5,1,"(5.952632324520384, -0.7755817995084747)",0,-0.7661401914509447,train
7369,0.5,1,"(2.616121051569655, 0.8063236539941833)",1,-0.20670414162577788,train
7370,0.5,1,"(0.21775171684986733, 2.0766262419493082)",1,1.0683029142144682,train
7371,0.5,1,"(1.3126902232138602, -0.009685135744673435)",0,-0.013025099656416406,train
7372,0.5,1,"(11.088391037044346, 1.574526881331303)",1,0.5816852550942242,train
7373,0.5,1,"(10.780225720195885, 2.469567159198045)",1,1.467861342913755,train
7374,0.5,1,"(17.806851889258645, 0.2861615505223882)",1,-0.7124169970860574,train
7375,0.5,1,"(0.6778520146713805, -0.5276066452362724)",0,-0.5242775225314847,train
7376,0.5,1,"(5.343484221915238, 3.133210555785086)",1,2.1328884263927903,train
7377,0.5,1,"(-6.415830452318492, -0.5292218695605574)",1,-1.5325697067521715,train
7378,0.5,1,"(1.3604156165216708, 0.8896814312107632)",1,-0.10936314313935225,train
7379,0.5,1,"(-4.602353308678946, -0.9355235953115522)",0,-0.9377564693254461,train
7380,0.5,1,"(13.019600910458006, 1.2308537275396894)",1,0.22574594188128372,train
7381,0.5,1,"(-5.663167523981961, 3.1877081752506258)",1,2.2117306714440725,train
7382,0.5,1,"(20.429427950331792, 0.44871517287966467)",1,-0.5439092460945416,train
7383,0.5,1,"(3.7253757562665246, 0.6780821834467919)",0,0.6684692777003389,train
7384,0.5,1,"(-1.1986067930466826, -0.9244688888258673)",0,-0.9241631335751423,train
7385,0.5,1,"(-0.01934897755317544, 3.073391301395152)",1,2.062499241061548,train
7386,0.5,1,"(1.3980231149482272, -1.1183510391414129)",0,-1.1069760375527073,train
7387,0.5,1,"(4.177136277416133, -0.9237469835165764)",0,-0.9222970009020309,train
7388,0.5,1,"(19.316537239962543, 0.15664995480909905)",1,-0.8485488772053966,train
7389,0.5,1,"(3.7617751984490475, 1.1748822463567121)",1,0.175228462839029,train
7390,0.5,1,"(-15.489445857762806, 2.9552294981478493)",1,1.9678223119234675,train
7391,0.5,1,"(5.584835816356302, -0.5122227808540869)",0,-0.511630388189981,train
7392,0.5,1,"(-12.385747582722264, -1.25000878581616)",0,-1.2474455792682841,train
7393,0.5,1,"(-4.05622508666141, -0.42625495787001244)",0,-0.4279926101280159,train
7394,0.5,1,"(-10.942520617103892, -1.5578920959725717)",0,-1.56422961583829,train
7395,0.5,1,"(17.01821763078792, -0.7193084128623174)",0,-0.7167402201777832,train
7396,0.5,1,"(-10.614921481863037, 3.505055888712892)",1,2.5044882044202157,train
7397,0.5,1,"(19.445293204755636, 2.4066585703867136)",1,1.4209997109158872,train
7398,0.5,1,"(1.027850395632313, 3.5077414097933204)",1,2.5019365845350987,train
7399,0.5,1,"(7.131103204038636, 0.01816104258454201)",1,-0.9785799740176908,train
7400,0.5,1,"(10.886135764495462, -0.7850335184452187)",0,-0.7869870391399647,train
7401,0.5,1,"(-12.072017921420983, 1.1475751983085756)",0,1.1295443420150872,train
7402,0.5,1,"(-8.703753744203208, 1.4831057706414306)",1,0.4621972648279081,train
7403,0.5,1,"(-9.199831924659003, 1.7178293980581918)",1,0.711662895799211,train
7404,0.5,1,"(19.743404383978994, -1.4964191186651497)",0,-1.4988316777188655,train
7405,0.5,1,"(11.155594831365622, 1.2522417495013558)",1,0.2400686947532173,train
7406,0.5,1,"(9.91332566856294, -0.16427599788063044)",0,-0.16952754759050898,train
7407,0.5,1,"(-12.528681695867103, 1.1176093510165348)",1,0.1428977118455062,train
7408,0.5,1,"(-16.75015045906825, -1.933169484397329)",0,-1.9394530744781753,train
7409,0.5,1,"(6.37883863681838, 1.2067834693554127)",1,0.20986826101051537,train
7410,0.5,1,"(13.873382068694061, 0.5418419703417758)",1,-0.4579952237131857,train
7411,0.5,1,"(9.600843371703426, 1.4647085627449106)",1,0.45356510402426115,train
7412,0.5,1,"(-5.302744737496994, 1.3494450383184926)",0,1.3412129336232028,train
7413,0.5,1,"(2.5348245519365675, 1.5751511065912145)",1,0.5893428658356475,train
7414,0.5,1,"(3.1522978656327925, -1.5378274931956255)",0,-1.548105164833131,train
7415,0.5,1,"(0.1986899554759367, 1.1823840140380744)",1,0.18249207664210715,train
7416,0.5,1,"(2.0546559974327474, 2.7564476638854787)",1,1.748041441122834,train
7417,0.5,1,"(-1.1554547965193098, -0.6128280755613005)",0,-0.6082142171080281,train
7418,0.5,1,"(-14.833635950340414, 2.377498247561777)",1,1.3765056468117292,train
7419,0.5,1,"(-5.780652673739802, 0.8106911602173019)",1,-0.1918518510062185,train
7420,0.5,1,"(8.049556695640602, -0.44802724648539477)",0,-0.4584796823005256,train
7421,0.5,1,"(-2.9073487209781597, -0.7952611129955492)",0,-0.7857751250948086,train
7422,0.5,1,"(12.24991608507439, -2.1331323680278014)",0,-2.1477038790720195,train
7423,0.5,1,"(14.009393061080184, -0.5833940832932171)",0,-0.5774007508566168,train
7424,0.5,1,"(3.6243019950078876, -2.736109782278624)",0,-2.7368781997145772,train
7425,0.5,1,"(-5.950088435356815, 3.6771934485617295)",1,2.682326659415327,train
7426,0.5,1,"(16.130398108125423, 1.4117597066201266)",1,0.42435279093654243,train
7427,0.5,1,"(14.934378496843172, 1.0248680280505424)",1,0.023880234603439243,train
7428,0.5,1,"(-1.4802822419649224, -0.26742016418090614)",0,-0.2679237600187945,train
7429,0.5,1,"(3.890290651379193, 2.1399766972447707)",1,1.1331401562769954,train
7430,0.5,1,"(-11.797071987920631, 3.5571531836427757)",1,2.564013069926771,train
7431,0.5,1,"(13.504478524449217, 0.12957971072560248)",1,-0.8805204551927623,train
7432,0.5,1,"(3.846697390912901, 0.09179917499137907)",0,0.09265848143316413,train
7433,0.5,1,"(16.117697801754513, 0.6828216289210535)",1,-0.3300558650681532,train
7434,0.5,1,"(0.3820028410587041, 1.9746292898477238)",1,0.9905047740650064,train
7435,0.5,1,"(-7.982024471378789, 0.4300271958940014)",1,-0.5750785289524367,train
7436,0.5,1,"(-6.476808041317849, 1.3073207683846826)",1,0.3005637727544577,train
7437,0.5,1,"(-13.523850264608274, -0.4770482957155812)",0,-0.47251754615342045,train
7438,0.5,1,"(-9.01085085505003, -1.5008314008514152)",0,-1.5088692673216653,train
7439,0.5,1,"(10.162338677306373, 0.986213394999315)",1,-0.022508347073419088,train
7440,0.5,1,"(-0.26479175775955266, 0.39655722627629836)",1,-0.6114040542368941,train
7441,0.5,1,"(-3.8045825285665176, 1.4900912457859252)",1,0.47701292208613044,train
7442,0.5,1,"(4.786016555605227, 1.1626163634263018)",1,0.15870359783456917,train
7443,0.5,1,"(2.543220042610214, 2.2745405446244598)",1,1.2662523026389918,train
7444,0.5,1,"(-0.8576600252905571, 0.2963782166037074)",0,0.2983371656467081,train
7445,0.5,1,"(1.4754534929535752, -0.9981679672788772)",0,-0.9849840285111049,train
7446,0.5,1,"(-4.023795082996988, 2.2950110558197743)",1,1.2976595941196156,train
7447,0.5,1,"(-5.302029147018432, 2.5754477807811895)",1,1.572322965574489,train
7448,0.5,1,"(-1.9994523279631984, 1.6375559911065445)",1,0.6378076827732537,train
7449,0.5,1,"(9.569684267263545, -1.7060062495004227)",0,-1.732788745839512,train
7450,0.5,1,"(-8.04502934600091, 0.03860828294440564)",0,0.04453130498734936,train
7451,0.5,1,"(2.8050307107445596, 1.8910556765641973)",1,0.9105181874130858,train
7452,0.5,1,"(-8.923877981756869, 1.8738059412647665)",1,0.888796948675918,train
7453,0.5,1,"(-4.44717545505929, 0.9465632361160062)",1,-0.047501696694027595,train
7454,0.5,1,"(-0.16221436611804113, 1.8216962449223757)",1,0.8425131666393422,train
7455,0.5,1,"(-4.248391099308105, 0.8406345579167449)",0,0.8452129625926657,train
7456,0.5,1,"(-9.091379817668889, 0.29160021854164864)",1,-0.7253178195848116,train
7457,0.5,1,"(-9.818270278114747, 1.3839669217515527)",0,1.3700666458902244,train
7458,0.5,1,"(-0.23903547523671675, 1.3214211864359489)",1,0.31556707454378524,train
7459,0.5,1,"(8.306306392119074, 1.9782961108696848)",1,0.9661286830935178,train
7460,0.5,1,"(17.85938369697582, -1.3538320308670664)",0,-1.3526720478983396,train
7461,0.5,1,"(4.698357247749885, -1.5173429751461263)",0,-1.524822781795607,train
7462,0.5,1,"(-3.2888052584082024, -0.6040894594810109)",0,-0.586980270320738,train
7463,0.5,1,"(-7.157902316607766, 0.4870191900277941)",0,0.4805347941120428,train
7464,0.5,1,"(0.43113065496786485, 3.2749167720031314)",1,2.283544138648407,train
7465,0.5,1,"(8.432535041427785, 0.49843046403243463)",1,-0.5108677964621677,train
7466,0.5,1,"(13.52240539333743, 3.717239681662941)",1,2.7268733903892994,train
7467,0.5,1,"(-2.9598894297805587, 0.7865708123195378)",1,-0.2350396625956327,train
7468,0.5,1,"(6.680365237892669, -1.136270195938037)",0,-1.15628987663069,train
7469,0.5,1,"(16.90048667653754, -0.2525735876763243)",0,-0.2584892817258019,train
7470,0.5,1,"(-3.636105302913527, 1.458514956870572)",1,0.44247432350578725,train
7471,0.5,1,"(-7.9831440634307835, -1.9115343113553527)",0,-1.9086190929798492,train
7472,0.5,1,"(-2.358994591927344, 2.6557155686944403)",1,1.6519939556484604,train
7473,0.5,1,"(-5.227255318084701, -1.6303234765462087)",1,-2.63267799280206,train
7474,0.5,1,"(-3.1580069654927545, -2.100485327879359)",0,-2.1013810826486967,train
7475,0.5,1,"(-8.84695751057021, -1.6738778523608622)",1,-2.666259895812998,train
7476,0.5,1,"(0.37335357355330245, 1.7333262882015814)",1,0.7234687151366966,train
7477,0.5,1,"(5.906609271282679, -0.337535387208795)",0,-0.34685784973509093,train
7478,0.5,1,"(-0.07612805779681797, 0.35573400790226056)",0,0.3575201197919091,train
7479,0.5,1,"(6.992072350149119, -0.2860418774725479)",0,-0.2911290240096952,train
7480,0.5,1,"(-5.5417333725437325, -0.23166827701992482)",1,-1.2102760309428076,train
7481,0.5,1,"(12.153293073267028, 1.8508788078150902)",1,0.8570865725647749,train
7482,0.5,1,"(-0.9160087875779536, -0.24946399514918466)",0,-0.24120496778539746,train
7483,0.5,1,"(-2.6909191818539338, 1.135019761450173)",1,0.1382730433461592,train
7484,0.5,1,"(4.418565327656276, 1.2639579146345394)",1,0.2644291295638147,train
7485,0.5,1,"(20.309531199122972, -0.011290743127177774)",0,-0.00441729623591175,train
7486,0.5,1,"(12.270627072012154, -0.04707803812429841)",1,-1.06679402240341,train
7487,0.5,1,"(5.45940938947458, 1.4646569483829848)",1,0.4771842350925915,train
7488,0.5,1,"(3.7374312822558613, 1.649863045464243)",1,0.6486666180061944,train
7489,0.5,1,"(-4.6276960408989645, -0.41652622105848336)",0,-0.427612158386257,train
7490,0.5,1,"(4.067014765285535, -2.0300512668865425)",0,-2.029096427261911,train
7491,0.5,1,"(10.028155188650286, 0.15285343785267666)",1,-0.8356571001257305,train
7492,0.5,1,"(2.9876921280747375, -0.40361815971245035)",0,-0.4050942356128725,train
7493,0.5,1,"(-13.123849687488914, -0.144881790693361)",0,-0.12947969131435938,train
7494,0.5,1,"(-14.464709058714146, 0.24680366070602952)",0,0.24501710819177802,train
7495,0.5,1,"(-3.3691868418955195, 0.5372177933997084)",1,-0.4558532983602046,train
7496,0.5,1,"(9.042278992120629, 2.7157430097471447)",1,1.698786597085955,train
7497,0.5,1,"(-10.703747188164837, -1.3595842999133851)",0,-1.35006309561775,train
7498,0.5,1,"(4.237967383854286, 1.0360427830449621)",1,0.033118027501910896,train
7499,0.5,1,"(-2.5217809146171444, 1.2513060658417774)",1,0.25054200797153636,train
7500,0.5,1,"(6.2425902839590535, -1.9943896994239125)",0,-1.9793646079378362,train
7501,0.5,1,"(-10.548614353589844, 2.8804194669595518)",1,1.8978001629557013,train
7502,0.5,1,"(-4.85492608086807, 2.2123246695610987)",1,1.1892981739017485,train
7503,0.5,1,"(13.298271382290768, -2.8895081883753777)",0,-2.8934793054169896,train
7504,0.5,1,"(1.678557846825374, 0.8288357810135268)",1,-0.14595509096857417,train
7505,0.5,1,"(1.853047248823275, 3.3135087847795863)",1,2.299007456663623,train
7506,0.5,1,"(9.204251222063217, -0.9271633669789425)",0,-0.9232836634852704,train
7507,0.5,1,"(14.530796860294162, -0.261736542077024)",0,-0.2589820281206864,train
7508,0.5,1,"(3.9588796485626867, -2.8168592066503395)",0,-2.8119760456946934,train
7509,0.5,1,"(4.9116575491252625, 0.6606926616366782)",1,-0.34031733471564474,train
7510,0.5,1,"(-2.7784666963599243, 0.21506092177282954)",0,0.21268468697120357,train
7511,0.5,1,"(18.861424311826582, 0.8681468602273371)",1,-0.1263322207144788,train
7512,0.5,1,"(15.445694773126204, -0.7887415693122904)",0,-0.783304527351606,train
7513,0.5,1,"(7.108816226390351, 2.451776918153171)",1,1.4670688516533765,train
7514,0.5,1,"(2.916608543820924, 1.4988981064562434)",1,0.5087847978533082,train
7515,0.5,1,"(-0.8998875017685866, 0.17089283448515288)",1,-0.838071286605367,train
7516,0.5,1,"(4.075143481727892, 1.9371693158341419)",1,0.921221840179583,train
7517,0.5,1,"(-6.774948505135901, 0.7805957113033228)",1,-0.22763725853414618,train
7518,0.5,1,"(-5.753749584761334, 0.48331013204447837)",1,-0.507642754572641,train
7519,0.5,1,"(2.7404760260101146, -0.9729592506945165)",0,-0.979930853753095,train
7520,0.5,1,"(3.4510115725745236, -0.5085227663542518)",0,-0.49212995797971665,train
7521,0.5,1,"(-2.7987130235534354, -1.0256548129449419)",0,-1.027074070493899,train
7522,0.5,1,"(1.1320442232259231, 4.015972461515905)",1,3.01589468279833,train
7523,0.5,1,"(4.865265055461653, 0.9321128575207869)",0,0.9367168735408002,train
7524,0.5,1,"(12.307366696553757, -0.5217051524482622)",0,-0.5205856393567062,train
7525,0.5,1,"(8.41566601453202, 3.773226816098054)",1,2.776875905791,train
7526,0.5,1,"(-16.905616975518733, 1.7666112253660027)",1,0.7502295772646782,train
7527,0.5,1,"(7.269982613250012, -0.9620124200225159)",0,-0.973915618474083,train
7528,0.5,1,"(-13.039064746771516, 1.5062010438959068)",1,0.5063582996428118,train
7529,0.5,1,"(7.948804559026984, -1.5955703368762446)",0,-1.585383385552681,train
7530,0.5,1,"(-7.293223572650019, -1.1760596085760984)",0,-1.1732343112786094,train
7531,0.5,1,"(-8.743413548369789, 0.6551154896124095)",1,-0.3406989640371946,train
7532,0.5,1,"(11.895495425386574, 0.8721317810670401)",0,0.8812830579287831,train
7533,0.5,1,"(-10.830406258176646, 1.963573569630722)",1,0.9551887782559496,train
7534,0.5,1,"(17.65774260050731, 1.3220710912899563)",1,0.320580443665633,train
7535,0.5,1,"(8.126686035725127, -0.23531602812485522)",0,-0.24332317904720152,train
7536,0.5,1,"(-15.502220635929596, 2.0161694192317423)",1,0.9986543453323379,train
7537,0.5,1,"(-5.562178857159395, 2.086155506092203)",1,1.0684613130744123,train
7538,0.5,1,"(2.601927497149746, -1.5823404573998439)",1,-2.562073290543123,train
7539,0.5,1,"(-0.3245920111324754, 0.9160646384127643)",0,0.8971045627358918,train
7540,0.5,1,"(9.931419493418918, -0.6497501917513089)",0,-0.6619853762986796,train
7541,0.5,1,"(2.8463437254919306, 1.7112502803371665)",1,0.7311811884053967,train
7542,0.5,1,"(7.177004484389018, 0.9565444754181217)",1,-0.03504768128789493,train
7543,0.5,1,"(17.089158156374186, -1.202125962444942)",0,-1.1998288571710232,train
7544,0.5,1,"(4.712064276272637, 0.6429590569779384)",1,-0.3548803343970217,train
7545,0.5,1,"(-1.2776920363661106, -1.598915649181209)",0,-1.5907582406480127,train
7546,0.5,1,"(-0.6172355930576297, -1.7142823880667355)",0,-1.7063679785122416,train
7547,0.5,1,"(1.6089411239078129, 2.516376797590108)",1,1.5276966620982437,train
7548,0.5,1,"(9.347213107604253, 2.4166523896135943)",1,1.4285139746176867,train
7549,0.5,1,"(-4.143272172584608, -0.8173938409348499)",0,-0.811717945654348,train
7550,0.5,1,"(-9.200269415473674, 1.196710500314363)",1,0.2011311279408043,train
7551,0.5,1,"(3.1235474879621297, 1.7898029178410355)",1,0.7765285511452873,train
7552,0.5,1,"(-3.2753008561534194, 1.0272993763461824)",1,0.026576212917544084,train
7553,0.5,1,"(-11.702066757429291, -0.9696400806286816)",0,-0.9698117283805331,train
7554,0.5,1,"(-2.612097533630401, 3.2150186786903165)",1,2.2258286745199483,train
7555,0.5,1,"(-21.16328785692388, -1.1186060654553809)",0,-1.1232215948967865,train
7556,0.5,1,"(-0.21342997117146245, -2.0965506217649947)",0,-2.075631736182819,train
7557,0.5,1,"(0.8712408343780726, -0.34939966429725033)",1,-1.34674889720854,train
7558,0.5,1,"(-11.864922181349879, -0.8639957166328267)",0,-0.836295142967786,train
7559,0.5,1,"(0.18703759398193975, -0.04737619012139221)",1,-1.0168768738450944,train
7560,0.5,1,"(12.651273404865574, -0.7461082799623344)",0,-0.7483365590056219,train
7561,0.5,1,"(0.3036809358393211, 1.4742478725486476)",1,0.48536614774887077,train
7562,0.5,1,"(12.570847096758676, -0.168810037498617)",0,-0.16658108628525325,train
7563,0.5,1,"(-5.237847746143302, 1.138594627930399)",1,0.13522071926143525,train
7564,0.5,1,"(2.7715460826203455, -0.3186458019638948)",0,-0.31266561779468305,train
7565,0.5,1,"(-8.066012658193621, 2.2812193962115943)",1,1.2898276298523008,train
7566,0.5,1,"(12.298954123842405, 1.689854335012931)",1,0.6917709070580582,train
7567,0.5,1,"(9.664901976701682, -0.03918714440200465)",1,-1.0231996696281727,train
7568,0.5,1,"(9.840152567727015, 0.6735663119816077)",0,0.6790774848454577,train
7569,0.5,1,"(0.38771902142459425, 2.5862164236877274)",1,1.5900178862618821,train
7570,0.5,1,"(6.034737829819886, 1.735411319793085)",1,0.7341674915109675,train
7571,0.5,1,"(3.1248512989126556, 0.6951009092994906)",0,0.6920128133779051,train
7572,0.5,1,"(-8.440035376213268, 4.462215189684438)",1,3.458817408201885,train
7573,0.5,1,"(1.5488628466007515, 3.85784725296473)",1,2.851391939876657,train
7574,0.5,1,"(-5.731682385760674, -2.141371975609619)",0,-2.1527693492816122,train
7575,0.5,1,"(-9.525318345159128, 1.6453189570190396)",1,0.646300822206435,train
7576,0.5,1,"(-8.534494338518401, 0.2810890776708507)",0,0.2745491300914029,train
7577,0.5,1,"(14.090027629116614, 1.3275943724061858)",1,0.34472180150998877,train
7578,0.5,1,"(10.262618420164735, -1.7255160039985376)",0,-1.712770240075792,train
7579,0.5,1,"(-9.407428096031039, 0.0786884696717297)",0,0.08319536999948918,train
7580,0.5,1,"(1.1077887102092974, 1.1537910516694538)",1,0.14967235514762262,train
7581,0.5,1,"(0.790574907261034, 2.8512885002706447)",1,1.8707635844316501,train
7582,0.5,1,"(2.399459834124615, 2.946045068735615)",1,1.9410188522078289,train
7583,0.5,1,"(-15.032732317967735, -1.290850544059457)",0,-1.2992696239715151,train
7584,0.5,1,"(2.9644720883517026, 1.7553828203196964)",1,0.7243690875034436,train
7585,0.5,1,"(-6.555529608557193, 1.1289361483609377)",1,0.11691442560846121,train
7586,0.5,1,"(-2.92265976319274, -0.5652195369390125)",0,-0.5610083802612528,train
7587,0.5,1,"(14.31009459913434, 0.8610290372956845)",1,-0.14193168872022766,train
7588,0.5,1,"(-1.4108992027898861, 2.0616593827090814)",1,1.0652727458664233,train
7589,0.5,1,"(-25.44420670363963, 2.296440302188516)",1,1.274780737475334,train
7590,0.5,1,"(10.977413792900908, 1.8989605519414523)",1,0.8980207709548339,train
7591,0.5,1,"(8.124243493640293, -0.8355948693775275)",0,-0.8333233272029803,train
7592,0.5,1,"(0.7206953295688692, -0.9595112239268224)",0,-0.9652994827880577,train
